SAMPLEID,TAXAID,N_TAXA,TYPE,TOLER,NATIVE,TROPHIC,SILT,INDEX_CLASS,SAMP_LENGTH_M,SAMP_WIDTH_M,SAMP_BIOMASS,INDEX_NAME,EXCLUDE,BCG_ATTR,DA_MI2,N_ANOMALIES,FAMILY,GENUS,THERMAL_INDICATOR,ELEVATION_ATTR,GRADIENT_ATTR,WSAREA_ATTR,REPRODUCTION,HABITAT,CONNECTIVITY,SCC,HYBRID
KDZK-4310-R-1111,LARGEMOUTH BASS,5,NOTYPE,T,IC,TP,N,EPIEDMONT,75,4.4,715,MBSS_2005_Fish,,,1.33,0,,,,,,,,,,,
KDZK-4310-R-1111,YELLOW BULLHEAD,1,NOTYPE,NOTYPE,N,OM,N,EPIEDMONT,75,4.4,715,MBSS_2005_Fish,,,1.33,0,,,,,,,,,,,
KDZK-4310-R-1111,WHITE SUCKER,4,SUCKER,T,N,OM,Y,EPIEDMONT,75,4.4,715,MBSS_2005_Fish,,,1.33,0,,,,,,,,,,,
KDZK-4310-R-1111,ROSYSIDE DACE,16,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,4.4,715,MBSS_2005_Fish,,,1.33,0,,,,,,,,,,,
KDZK-4310-R-1111,LONGNOSE DACE,30,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,4.4,715,MBSS_2005_Fish,,,1.33,0,,,,,,,,,,,
KDZK-442-S-1111,TESSELLATED DARTER,2,DARTER,T,N,IV,N,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
KDZK-442-S-1111,CREEK CHUB,21,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
KDZK-442-S-1111,YELLOW BULLHEAD,1,NOTYPE,NOTYPE,N,OM,N,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
KDZK-442-S-1111,BLACKNOSE DACE,47,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
KDZK-442-S-1111,LARGEMOUTH BASS,24,NOTYPE,T,IC,TP,N,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
KDZK-442-S-1111,BLUE RIDGE SCULPIN,62,SCULPIN,I,N,IS,Y,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
KDZK-442-S-1111,BLUEGILL,2,SUNFISH,T,IC,IV,N,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
KDZK-442-S-1111,CENTRAL STONEROLLER,1,OTHRCYPR,I,N,AL,Y,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
KDZK-442-S-1111,ROSYSIDE DACE,7,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
KDZK-442-S-1111,GREEN SUNFISH,7,SUNFISH,T,IC,GE,N,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
KDZK-442-S-1111,LONGNOSE DACE,2,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,3.3,925,MBSS_2005_Fish,,,16.95,0,,,,,,,,,,,
LTOT-438-R-1111,BROOK TROUT,72,NOTYPE,I,N,GE,Y,COLD,75,2.825,1473,MBSS_2005_Fish,,,0.5,0,,,,,,,,,,,
LTOT-449-R-1111,BROOK TROUT,2,NOTYPE,I,N,GE,Y,COLD,75,2.2,5,MBSS_2005_Fish,,,0.49,0,,,,,,,,,,,
LTOT-441-R-1111,BROOK TROUT,2,NOTYPE,I,N,GE,Y,COLD,75,2.9,75,MBSS_2005_Fish,,,0.41,0,,,,,,,,,,,
LTOT-442-R-1111,BROOK TROUT,2,NOTYPE,I,N,GE,Y,COLD,75,3.875,56,MBSS_2005_Fish,,,1.07,0,,,,,,,,,,,
LTOT-537-S-1111,BROOK TROUT,69,NOTYPE,I,N,GE,Y,COLD,75,9.875,3192,MBSS_2005_Fish,,,23.59,0,,,,,,,,,,,
LTOT-537-S-1111,ROCK BASS,2,SUNFISH,NOTYPE,IC,GE,Y,COLD,75,9.875,3192,MBSS_2005_Fish,,,23.59,0,,,,,,,,,,,
LTOT-537-S-1111,BLUE RIDGE SCULPIN,123,SCULPIN,I,N,IS,Y,COLD,75,9.875,3192,MBSS_2005_Fish,,,23.59,0,,,,,,,,,,,
LTOT-537-S-1111,WHITE SUCKER,1,SUCKER,T,N,OM,Y,COLD,75,9.875,3192,MBSS_2005_Fish,,,23.59,0,,,,,,,,,,,
LTOT-537-S-1111,BLACKNOSE DACE,24,OTHRCYPR,T,N,OM,N,COLD,75,9.875,3192,MBSS_2005_Fish,,,23.59,0,,,,,,,,,,,
LTOT-537-S-1111,FANTAIL DARTER,25,DARTER,NOTYPE,N,IS,Y,COLD,75,9.875,3192,MBSS_2005_Fish,,,23.59,0,,,,,,,,,,,
LTOT-537-S-1111,POTOMAC SCULPIN,7,SCULPIN,NOTYPE,N,IS,Y,COLD,75,9.875,3192,MBSS_2005_Fish,,,23.59,0,,,,,,,,,,,
LTOT-537-S-1111,LONGNOSE DACE,42,OTHRCYPR,NOTYPE,N,OM,N,COLD,75,9.875,3192,MBSS_2005_Fish,,,23.59,0,,,,,,,,,,,
LTOT-547-R-1111,LONGNOSE DACE,1,OTHRCYPR,NOTYPE,N,OM,N,COLD,75,7.15,858,MBSS_2005_Fish,,,1.94,0,,,,,,,,,,,
LTOT-547-R-1111,BLUE RIDGE SCULPIN,29,SCULPIN,I,N,IS,Y,COLD,75,7.15,858,MBSS_2005_Fish,,,1.94,0,,,,,,,,,,,
LTOT-547-R-1111,BROOK TROUT,46,NOTYPE,I,N,GE,Y,COLD,75,7.15,858,MBSS_2005_Fish,,,1.94,0,,,,,,,,,,,
LTOT-547-R-1111,BLACKNOSE DACE,1,OTHRCYPR,T,N,OM,N,COLD,75,7.15,858,MBSS_2005_Fish,,,1.94,0,,,,,,,,,,,
LTOT-558-S-1111,BLUE RIDGE SCULPIN,154,SCULPIN,I,N,IS,Y,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-558-S-1111,LONGNOSE DACE,81,OTHRCYPR,NOTYPE,N,OM,N,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-558-S-1111,POTOMAC SCULPIN,7,SCULPIN,NOTYPE,N,IS,Y,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-558-S-1111,ROSYSIDE DACE,20,OTHRCYPR,NOTYPE,N,IV,Y,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-558-S-1111,FANTAIL DARTER,22,DARTER,NOTYPE,N,IS,Y,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-558-S-1111,CUTLIP MINNOW,6,OTHRCYPR,NOTYPE,N,IV,Y,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-558-S-1111,CREEK CHUB,2,OTHRCYPR,T,N,GE,Y,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-558-S-1111,BROOK TROUT,30,NOTYPE,I,N,GE,Y,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-558-S-1111,BLACKNOSE DACE,68,OTHRCYPR,T,N,OM,N,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-558-S-1111,WHITE SUCKER,8,SUCKER,T,N,OM,Y,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-558-S-1111,BROWN TROUT,1,NOTYPE,NOTYPE,I,TP,Y,HIGHLAND,75,7.775,3733,MBSS_2005_Fish,,,4.24,0,,,,,,,,,,,
LTOT-5109-S-1111,BLUE RIDGE SCULPIN,9,SCULPIN,I,N,IS,Y,COLD,75,3,42,MBSS_2005_Fish,,,0.39,0,,,,,,,,,,,
LUIT-431-X-1111,AMERICAN EEL,5,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,3.35,1199,MBSS_2005_Fish,,,0.66,0,,,,,,,,,,,
LUIT-431-X-1111,BLACKNOSE DACE,91,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,3.35,1199,MBSS_2005_Fish,,,0.66,0,,,,,,,,,,,
LUIT-431-X-1111,CREEK CHUB,19,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,3.35,1199,MBSS_2005_Fish,,,0.66,0,,,,,,,,,,,
LUIT-431-X-1111,LONGNOSE DACE,28,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,3.35,1199,MBSS_2005_Fish,,,0.66,0,,,,,,,,,,,
LUIT-431-X-1111,REDBREAST SUNFISH,5,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,3.35,1199,MBSS_2005_Fish,,,0.66,0,,,,,,,,,,,
LUIT-431-X-1111,ROSYSIDE DACE,8,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,3.35,1199,MBSS_2005_Fish,,,0.66,0,,,,,,,,,,,
LUIT-431-X-1111,FATHEAD MINNOW,8,OTHRCYPR,NOTYPE,I,OM,N,EPIEDMONT,75,3.35,1199,MBSS_2005_Fish,,,0.66,0,,,,,,,,,,,
LUIT-534-X-1111,CENTRAL STONEROLLER,11,OTHRCYPR,I,N,AL,Y,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,AMERICAN EEL,20,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,LONGNOSE DACE,48,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,YELLOW BULLHEAD,5,NOTYPE,NOTYPE,N,OM,N,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,WHITE SUCKER,2,SUCKER,T,N,OM,Y,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,TESSELLATED DARTER,16,DARTER,T,N,IV,N,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,SWALLOWTAIL SHINER,32,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,REDBREAST SUNFISH,19,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,MARGINED MADTOM,21,MADTOM,I,IY,IV,N,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,BANDED KILLIFISH,84,NOTYPE,NOTYPE,N,IV,N,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,BLACKNOSE DACE,35,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,BLUNTNOSE MINNOW,1,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,COMMON SHINER,50,SHINER,I,N,OM,Y,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,CREEK CHUB,4,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,CUTLIP MINNOW,58,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,CYPRINELLA SP.,53,SHINER,I,N,IV,N,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,BLUE RIDGE SCULPIN,248,SCULPIN,I,N,IS,Y,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-534-X-1111,NORTHERN HOGSUCKER,16,SUCKER,I,N,IV,Y,EPIEDMONT,75,4.325,4463,MBSS_2005_Fish,,,12.34,0,,,,,,,,,,,
LUIT-537-X-1111,BLUNTNOSE MINNOW,6,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,COMMON SHINER,80,SHINER,I,N,OM,Y,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,BLACKNOSE DACE,4,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,BLUEGILL,30,SUNFISH,T,IC,IV,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,CENTRAL STONEROLLER,37,OTHRCYPR,I,N,AL,Y,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,LONGNOSE DACE,40,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,AMERICAN EEL,56,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,BANDED KILLIFISH,84,NOTYPE,NOTYPE,N,IV,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,YELLOW BULLHEAD,5,NOTYPE,NOTYPE,N,OM,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,WHITE SUCKER,44,SUCKER,T,N,OM,Y,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,TESSELLATED DARTER,5,DARTER,T,N,IV,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,SWALLOWTAIL SHINER,18,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,SMALLMOUTH BASS,2,NOTYPE,NOTYPE,IC,TP,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,REDBREAST SUNFISH,91,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,PUMPKINSEED,1,SUNFISH,T,IY,IV,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,BLUE RIDGE SCULPIN,346,SCULPIN,I,N,IS,Y,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,MARGINED MADTOM,2,MADTOM,I,IY,IV,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,CREEK CHUB,4,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,GREEN SUNFISH,11,SUNFISH,T,IC,GE,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,CUTLIP MINNOW,63,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,NORTHERN HOGSUCKER,21,SUCKER,I,N,IV,Y,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,CYPRINELLA SP.,7,SHINER,I,N,IV,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-537-X-1111,LARGEMOUTH BASS,4,NOTYPE,T,IC,TP,N,EPIEDMONT,75,6.225,12960,MBSS_2005_Fish,,,11.69,0,,,,,,,,,,,
LUIT-538-X-1111,COMMON SHINER,5,SHINER,I,N,OM,Y,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-538-X-1111,CREEK CHUB,1,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-538-X-1111,CENTRAL STONEROLLER,12,OTHRCYPR,I,N,AL,Y,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-538-X-1111,BLUE RIDGE SCULPIN,81,SCULPIN,I,N,IS,Y,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-538-X-1111,BLACKNOSE DACE,181,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-538-X-1111,LONGNOSE DACE,187,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-538-X-1111,REDBREAST SUNFISH,22,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-538-X-1111,WHITE SUCKER,13,SUCKER,T,N,OM,Y,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-538-X-1111,ROSYSIDE DACE,51,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-538-X-1111,AMERICAN EEL,47,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-538-X-1111,CUTLIP MINNOW,256,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,5.975,6553,MBSS_2005_Fish,,,11.02,0,,,,,,,,,,,
LUIT-539-X-1111,BLACKNOSE DACE,33,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,WHITE SUCKER,10,SUCKER,T,N,OM,Y,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,BANDED KILLIFISH,10,NOTYPE,NOTYPE,N,IV,N,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,BLUE RIDGE SCULPIN,3,SCULPIN,I,N,IS,Y,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,BLUEGILL,7,SUNFISH,T,IC,IV,N,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,BLUNTNOSE MINNOW,4,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,CENTRAL STONEROLLER,1,OTHRCYPR,I,N,AL,Y,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,TESSELLATED DARTER,20,DARTER,T,N,IV,N,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,CUTLIP MINNOW,156,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,LONGNOSE DACE,36,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,REDBREAST SUNFISH,97,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,SWALLOWTAIL SHINER,13,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,COMMON SHINER,20,SHINER,I,N,OM,Y,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-539-X-1111,AMERICAN EEL,84,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,9.825,6595,MBSS_2005_Fish,,,11.05,0,,,,,,,,,,,
LUIT-5310-X-1111,MARGINED MADTOM,7,MADTOM,I,IY,IV,N,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,NORTHERN HOGSUCKER,2,SUCKER,I,N,IV,Y,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,REDBREAST SUNFISH,30,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,ROSYSIDE DACE,49,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,SPOTTAIL SHINER,1,SHINER,I,N,OM,Y,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,SWALLOWTAIL SHINER,7,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,WHITE SUCKER,10,SUCKER,T,N,OM,Y,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,LONGNOSE DACE,46,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,BLUE RIDGE SCULPIN,121,SCULPIN,I,N,IS,Y,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,TESSELLATED DARTER,33,DARTER,T,N,IV,N,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,FATHEAD MINNOW,4,OTHRCYPR,NOTYPE,I,OM,N,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,CYPRINELLA SP.,8,SHINER,I,N,IV,N,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,CUTLIP MINNOW,111,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,CREEK CHUB,28,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,CENTRAL STONEROLLER,25,OTHRCYPR,I,N,AL,Y,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,YELLOW BULLHEAD,3,NOTYPE,NOTYPE,N,OM,N,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,BLACKNOSE DACE,215,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,BANDED KILLIFISH,12,NOTYPE,NOTYPE,N,IV,N,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,AMERICAN EEL,14,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-5310-X-1111,COMMON SHINER,8,SHINER,I,N,OM,Y,EPIEDMONT,75,1.925,5290,MBSS_2005_Fish,,,2.21,0,,,,,,,,,,,
LUIT-635-X-1111,ROSYSIDE DACE,13,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,6.5,4353,MBSS_2005_Fish,,,15.09,0,,,,,,,,,,,
LUIT-635-X-1111,TESSELLATED DARTER,36,DARTER,T,N,IV,N,EPIEDMONT,75,6.5,4353,MBSS_2005_Fish,,,15.09,0,,,,,,,,,,,
LUIT-635-X-1111,YELLOW BULLHEAD,1,NOTYPE,NOTYPE,N,OM,N,EPIEDMONT,75,6.5,4353,MBSS_2005_Fish,,,15.09,0,,,,,,,,,,,
LUIT-635-X-1111,SWALLOWTAIL SHINER,43,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,6.5,4353,MBSS_2005_Fish,,,15.09,0,,,,,,,,,,,
LUIT-635-X-1111,BLUE RIDGE SCULPIN,361,SCULPIN,I,N,IS,Y,EPIEDMONT,75,6.5,4353,MBSS_2005_Fish,,,15.09,0,,,,,,,,,,,
LUIT-635-X-1111,WHITE SUCKER,37,SUCKER,T,N,OM,Y,EPIEDMONT,75,6.5,4353,MBSS_2005_Fish,,,15.09,0,,,,,,,,,,,
LUIT-635-X-1111,AMERICAN EEL,17,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,6.5,4353,MBSS_2005_Fish,,,15.09,0,,,,,,,,,,,
LUIT-635-X-1111,REDBREAST SUNFISH,10,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,6.5,4353,MBSS_2005_Fish,,,15.09,0,,,,,,,,,,,
LUIT-635-X-1111,BLACKNOSE DACE,144,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,6.5,4353,MBSS_2005_Fish,,,15.09,0,,,,,,,,,,,
LUIT-635-X-1111,CENTRAL STONEROLLER,17,OTHRCYPR,I,N,AL,Y,EPIEDMONT,75,6.5,4353,MBSS_2005_Fish,,,15.09,0,,,,,,,,,,,
